6.595808457252234120e+02,7.879687946396445568e+02,8.485548629664685905e+02,nan,8.033566997141049342e+02,8.254721223625776929e+02,7.913223990163473900e+02
7.383730378861087047e+02,7.861522176523508278e+02,9.080604844329787966e+02,nan,8.356410118609143183e+02,7.815904014264217494e+02,6.801471624322614389e+02
8.246904343024879154e+02,8.702864103998113023e+02,8.488622577652434984e+02,nan,8.054251658900674329e+02,6.982024317035730974e+02,6.582660601925711035e+02
nan,nan,nan,nan,nan,nan,nan
8.073818147127487919e+02,7.828835986749058975e+02,7.549712736359512064e+02,nan,7.464146682851275045e+02,8.276830062262314414e+02,1.005118543183022211e+03
7.298564289619339434e+02,6.944630111015947023e+02,8.445019287671358370e+02,nan,8.558545594862690677e+02,7.500473701098740094e+02,7.603011170357458468e+02
6.891279722274401820e+02,7.548499646872533049e+02,9.107435621368198326e+02,nan,7.966031338701841378e+02,7.608790354308359838e+02,5.914067839252040812e+02
