3.330904701492769391e+02,3.446298607449523388e+02,3.506211103904547031e+02,nan,3.477189181633203816e+02,3.504645977594947226e+02,3.484628146222530631e+02
3.397912760777563790e+02,3.446091619564822395e+02,3.558124142052694197e+02,nan,3.506962533825848141e+02,3.470192854292392894e+02,3.392200784305751995e+02
3.471320557384714220e+02,3.519108413188993723e+02,3.510673873494865234e+02,nan,3.483154856984401704e+02,3.400652388743079655e+02,3.373552301087324850e+02
nan,nan,nan,nan,nan,nan,nan
3.456600608925367624e+02,3.444483632820102343e+02,3.429047177523261780e+02,nan,3.429597652008829982e+02,3.506393590125809965e+02,3.666353942178233183e+02
3.390669892924220221e+02,3.367970805665411262e+02,3.502369873074523525e+02,nan,3.521372208290553090e+02,3.440929874649452245e+02,3.457393823089737452e+02
3.356032770024142451e+02,3.418634732548993043e+02,3.559038234814285602e+02,nan,3.472441001562743850e+02,3.450594058613225457e+02,3.314395689682473858e+02
