3.650040071217681543e+02,4.931893766997217199e+02,5.536798481607604572e+02,4.908011251320799602e+02,5.085530016791578873e+02,5.306335290926517700e+02,4.965376895287741945e+02
4.436718755424445817e+02,4.913756660325447569e+02,6.130915775648558110e+02,5.720258918852858869e+02,5.407863734177099104e+02,4.868210477540239935e+02,3.855378728797310259e+02
5.298530744337484748e+02,5.753771060638420067e+02,5.539867579308787526e+02,5.344404934611885665e+02,5.106182040869164780e+02,4.035646533053242706e+02,3.636912961481616549e+02
4.703052316974836344e+02,5.455539835723305941e+02,4.985662717696782806e+02,3.851097592087701855e+02,4.236463793515296175e+02,4.847324494169881177e+02,6.032547607590568077e+02
5.125717655745048660e+02,4.881122045069417936e+02,4.602439214542753803e+02,3.778739991939035008e+02,4.517008173039073426e+02,5.328409244716782496e+02,7.099964914340387168e+02
4.351687047096125980e+02,3.998311330183732935e+02,5.496333089597728758e+02,5.522089003052381031e+02,5.609680267173105221e+02,4.553277872018531980e+02,4.655653550605610462e+02
3.945045121355044557e+02,4.601228039151803841e+02,6.157704217241505376e+02,4.979579454444150315e+02,5.018100920759435439e+02,4.661423615762574286e+02,2.969375150455470020e+02
